The CCLE Results relative to 10206158
CCLE Name	Target	Does	IC50
OCI-AML2	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.0025	
OCI-AML5	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.274631172	
OCI-LY10	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
OCUM-1	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.019374402	
OE21	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.461666137	
OE33	2	.0025	.0080	.025	.080	.25	.80	2.53	8	1.207887888	
ONCO-DG-1	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
ONS-76	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.045527395	
OPM-2	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
OV-90	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.022402048	
OVCAR-4	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
OVCAR-8	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
OVMANA	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
OVSAHO	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
OVTOKO	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
P12-ICHIKAWA	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
P31/FUJ	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.020692002	
P3HR-1	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
Panc 02.03	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.019754883	
Panc 03.27	2	.0025	.0080	.025	.080	.25	.80	2.53	8	2.416165352	
Panc 04.03	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.380417019	
Panc 10.05	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.32165724	
PA-TU-8902	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
PC-14	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
PC-3	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
Pfeiffer	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
PK-1	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.952850282	
PK-45H	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.035253178	
PK-59	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.490049899	
PL45	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.603661001	
PLC/PRF/5	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
PSN1	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.246631786	
QGP-1	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.085503943	
Raji	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
RD	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.25415495	
Reh	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
RERF-GC-1B	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
RERF-LC-AI	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
RERF-LC-MS	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
RKN	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.200356334	
RKO	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.123916917	
RL95-2	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.063616872	
RPMI-7951	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
RPMI-8402	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
RT-112	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.468805701	
RT4	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
RVH-421	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.019136582	
Saos-2	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SBC-5	2	.0025	.0080	.025	.080	.25	.80	2.53	8	1.338297009	
SCaBER	2	.0025	.0080	.025	.080	.25	.80	2.53	8	1.84317863	
SCC-25	2	.0025	.0080	.025	.080	.25	.80	2.53	8	3.133640528	
SCC-9	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.489884287	
SF126	2	.0025	.0080	.025	.080	.25	.80	2.53	8	6.89561224	
SF-295	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SF8657	2	.0025	.0080	.025	.080	.25	.80	2.53	8	2.783416748	
SH-10-TC	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SHP-77	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SIG-M5	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.002542614	
SIMA	2	.0025	.0080	.025	.080	.25	.80	2.53	8	1.338009119	
SJRH30	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SJSA-1	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SK-BR-3	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SK-CO-1	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.127512574	
SK-ES-1	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SK-HEP-1	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SK-LMS-1	2	.0025	.0080	.025	.080	.25	.80	2.53	8	2.32338357	
SK-LU-1	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SK-MEL-2	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.233818457	
SK-MEL-24	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.080252647	
SK-MEL-30	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.012090529	
SK-MEL-31	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SK-MEL-5	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.013439163	
SK-MES-1	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.864690185	
SK-MM-2	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SK-N-AS	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.056742616	
SK-N-BE(2)	2	.0025	.0080	.025	.080	.25	.80	2.53	8	2.463804245	
SK-N-DZ	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SK-N-FI	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SK-N-SH	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SK-OV-3	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SNG-M	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SNU-1	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.07532502	
SNU-16	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SNU-182	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SNU-387	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SNU-398	2	.0025	.0080	.025	.080	.25	.80	2.53	8	1.226284981	
SNU-423	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SNU-449	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SNU-475	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SNU-C2A	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SNU-C2B	2	.0025	.0080	.025	.080	.25	.80	2.53	8	1.027768612	
Sq-1	2	.0025	.0080	.025	.080	.25	.80	2.53	8	2.799669504	
SU.86.86	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SU-DHL-10	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SU-DHL-4	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SU-DHL-6	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SU-DHL-8	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SUIT-2	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.168788165	
SUP-M2	2	.0025	.0080	.025	.080	.25	.80	2.53	8	1.158368349	
SUP-T1	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SW 1088	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SW 1271	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.665258825	
SW 1353	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SW1417	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.047472205	
SW 1573	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
SW 1990	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.225805432	
SW403	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.015975719	
SW48	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.008396589	
SW480	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.186506376	
SW579	2	.0025	.0080	.025	.080	.25	.80	2.53	8	5.793187141	
SW620	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.00991583	
SW 780	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.288278252	
SW 900	2	.0025	.0080	.025	.080	.25	.80	2.53	8	4.372600087	
T24	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
T3M-10	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.686679423	
T-47D	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
T84	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
T98G	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
TC-71	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
TCCSUP	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
TE-1	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
TE-11	2	.0025	.0080	.025	.080	.25	.80	2.53	8	3.257377863	
TE-15	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.129075423	
TE-5	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
TE 617.T	2	.0025	.0080	.025	.080	.25	.80	2.53	8	1.004896998	
TE-9	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
TEN	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
Toledo	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
TOV-112D	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
TOV-21G	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
TT2609-C02	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.029214961	
TYK-nu	2	.0025	.0080	.025	.080	.25	.80	2.53	8	3.710018873	
U-118 MG	2	.0080	.025	.080	.25	.80	2.53	8	8	
U-2 OS	2	.0025	.0080	.025	.080	.25	.80	2.53	8	5.427963257	
U-87 MG	2	.0025	.0080	.025	.080	.25	.80	2.53	8	6.600532055	
U-937	2	.0025	.0080	.025	.080	.25	.80	2.53	8	2.201559782	
UACC-257	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.019956499	
UACC-62	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.010513669	
UACC-812	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.036591209	
UM-UC-3	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
VMRC-LCD	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
VMRC-RCW	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
VMRC-RCZ	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
WM-115	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.555520535	
WM1799	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.036501385	
WM-266-4	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.019812323	
WM-793	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.22173892	
WM-88	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.003394654	
WM-983B	2	.0025	.0080	.025	.080	.25	.80	2.53	8	0.006414421	
YKG1	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
ZR-75-1	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
ZR-75-30	2	.0025	.0080	.025	.080	.25	.80	2.53	8	8	
