height	rank	name
3.710018873	201	TYK-nu
3.859478712	202	NCI-H1975
3.938598871	203	NCI-H2228
3.983871937	204	MDA-MB-175-VII
4.119419098	205	NCI-H28
4.372600087	206	SW 900
4.413446426	207	AZ-521
4.980614185	208	LN-229
5.034770489	209	JHUEM-2
5.074838161	210	NCI-N87
5.23065485	211	A-204
5.427963257	212	U-2 OS
5.477803707	213	HMCB
5.583405495	214	GCIY
5.738184452	215	HDQ-P1
5.792830944	216	HARA
5.793187141	217	SW579
5.87059021	218	42-MG-BA
6.011958599	219	KE-39
6.137561798	220	NCI-H3255
6.222815514	221	JHH-2
6.272626877	222	KYSE-450
6.600532055	223	U-87 MG
6.818576091	224	IGR-39
6.89561224	225	SF126
7.721744537	226	MFE-296
8	227	1321N1
8	228	22Rv1
8	229	5637
8	230	639-V
8	231	697
8	232	786-O
8	233	8-MG-BA
8	234	A172
8	235	A-253
8	236	A-673
8	237	ACHN
8	238	ALL-SIL
8	239	AN3 CA
8	240	AU565
8	241	BFTC-909
8	242	BGC-823
8	243	BL-41
8	244	BL-70
8	245	BT-20
8	246	BT-474
8	247	BT-549
8	248	C2BBe1
8	249	CAL-78
8	250	Calu-1
8	251	CAMA-1
8	252	CAS-1
8	253	CHL-1
8	254	CI-1
8	255	CMK-86
8	256	COLO-320
8	257	COLO-699
8	258	COR-L23
8	259	COV318
8	260	COV504
8	261	Daoy
8	262	DBTRG-05MG
8	263	DEL
8	264	Detroit 562
8	265	DK-MG
8	266	DMS 114
8	267	DOHH-2
8	268	DOV13
8	269	DU 145
8	270	EB1
8	271	EB2
8	272	EFE-184
8	273	EFM-19
8	274	EFO-21
8	275	EFO-27
8	276	EN
8	277	ESS-1
8	278	G-402
8	279	GAMG
8	280	GCT
8	281	GI-1
8	282	GLC-82
8	283	GMS-10
8	284	GRANTA-519
8	285	H4
8	286	HCC1187
8	287	HCC1395
8	288	HCC-15
8	289	HCC1569
8	290	HCC1806
8	291	HCC1954
8	292	HCC2935
8	293	HCC-78
8	294	HCC827
8	295	HCT-15
8	296	HEC-1-A
8	297	HEC-1-B
8	298	HEC-251
8	299	HEC-265
8	300	HEC-59
8	301	HEC-6
8	302	HEL 92.1.7
8	303	HGC-27
8	304	HH
8	305	HLE
8	306	HLF
8	307	HOS
8	308	Hs 229.T
8	309	Hs 294T
8	310	Hs 578T
8	311	Hs 683
8	312	Hs 729
8	313	Hs 739.T
8	314	Hs 840.T
8	315	HSC-2
8	316	HT
8	317	HT-1197
8	318	HT-1376
8	319	IA-LM
8	320	IGROV1
8	321	IMR-32
8	322	Ishikawa (Heraklio) 02 ER-
8	323	IST-MES1
8	324	IST-MES2
8	325	J82
8	326	JHH-6
8	327	JHOS-2
8	328	JHOS-4
8	329	JM1
8	330	JURKAT
8	331	JVM-3
8	332	KARPAS-422
8	333	KASUMI-2
8	334	KE-97
8	335	KELLY
8	336	KHM-1B
8	337	KLE
8	338	KMRC-1
8	339	KMRC-2
8	340	KMS-11
8	341	KMS-12-BM
8	342	KMS-26
8	343	KMS-34
8	344	KNS-42
8	345	KNS-60
8	346	KNS-81
8	347	KP-1N
8	348	KP-1NL
8	349	KURAMOCHI
8	350	KYSE-150
8	351	KYSE-180
8	352	KYSE-410
8	353	KYSE-510
8	354	L3.3
8	355	L-363
8	356	L-428
8	357	LC-1/sq-SF
8	358	LCLC-103H
8	359	LN-18
8	360	LOU-NH91
8	361	LP-1
8	362	LS123
8	363	LUDLU-1
8	364	M059J
8	365	MB 157
8	366	MC116
8	367	MCF7
8	368	MDA-MB-157
8	369	MDA-MB-415
8	370	MDA-MB-436
8	371	MDA-MB-468
8	372	MEC-1
8	373	MES-SA
8	374	MeWo
8	375	MFE-280
8	376	MG-63
8	377	Mino
8	378	MJ
8	379	MKN7
8	380	MKN74
8	381	MOG-G-CCM
8	382	MOLP-8
8	383	MOLT-16
8	384	MONO-MAC-1
8	385	MOR/CPR
8	386	MPP 89
8	387	NCI-H1048
8	388	NCI-H1092
8	389	NCI-H1155
8	390	NCI-H1184
8	391	NCI-H1339
8	392	NCI-H1341
8	393	NCI-H1373
8	394	NCI-H1563
8	395	NCI-H1568
8	396	NCI-H1581
8	397	NCI-H1648
8	398	NCI-H1650
8	399	NCI-H1651
8	400	NCI-H1693
8	401	NCI-H1694
8	402	NCI-H1703
8	403	NCI-H1793
8	404	NCI-H1869
8	405	NCI-H2023
8	406	NCI-H2030
8	407	NCI-H2052
8	408	NCI-H2085
8	409	NCI-H211
8	410	NCI-H2170
8	411	NCI-H2172
8	412	NCI-H226
8	413	NCI-H23
8	414	NCI-H2452
8	415	NCI-H441
8	416	NCI-H460
8	417	NCI-H520
8	418	NCI-H522
8	419	NCI-H647
8	420	NCI-H650
8	421	NCI-H661
8	422	NCI-H810
8	423	NIH:OVCAR-3
8	424	NUGC-3
8	425	OC 314
8	426	OC 315
8	427	OC 316
8	428	OCI-LY10
8	429	ONCO-DG-1
8	430	OPM-2
8	431	OVCAR-4
8	432	OVCAR-8
8	433	OVMANA
8	434	OVSAHO
8	435	OVTOKO
8	436	P12-ICHIKAWA
8	437	P3HR-1
8	438	PA-TU-8902
8	439	PC-14
8	440	PC-3
8	441	Pfeiffer
8	442	PLC/PRF/5
8	443	Raji
8	444	Reh
8	445	RERF-GC-1B
8	446	RERF-LC-AI
8	447	RERF-LC-MS
8	448	RPMI-7951
8	449	RPMI-8402
8	450	RT4
8	451	Saos-2
8	452	SF-295
8	453	SH-10-TC
8	454	SHP-77
8	455	SJRH30
8	456	SJSA-1
8	457	SK-BR-3
8	458	SK-ES-1
8	459	SK-HEP-1
8	460	SK-LU-1
8	461	SK-MEL-31
8	462	SK-MM-2
8	463	SK-N-DZ
8	464	SK-N-FI
8	465	SK-N-SH
8	466	SK-OV-3
8	467	SNG-M
8	468	SNU-16
8	469	SNU-182
8	470	SNU-387
8	471	SNU-423
8	472	SNU-449
8	473	SNU-475
8	474	SNU-C2A
8	475	SU.86.86
8	476	SU-DHL-10
8	477	SU-DHL-4
8	478	SU-DHL-6
8	479	SU-DHL-8
8	480	SUP-T1
8	481	SW 1088
8	482	SW 1353
8	483	SW 1573
8	484	T24
8	485	T-47D
8	486	T84
8	487	T98G
8	488	TC-71
8	489	TCCSUP
8	490	TE-1
8	491	TE-5
8	492	TE-9
8	493	TEN
8	494	Toledo
8	495	TOV-112D
8	496	TOV-21G
8	497	U-118 MG
8	498	UM-UC-3
8	499	VMRC-LCD
8	500	VMRC-RCW
8	501	VMRC-RCZ
8	502	YKG1
8	503	ZR-75-1
8	504	ZR-75-30
